GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,TRACTA,BLKGRPA,NAME_E,AF49E001
G08005900110003,2012-2016,Colorado,8,Jefferson County,59,11000,3,"Block Group 3, Census Tract 110, Jefferson County, Colorado",78036
G08005900110004,2012-2016,Colorado,8,Jefferson County,59,11000,4,"Block Group 4, Census Tract 110, Jefferson County, Colorado",62051
G08005900110005,2012-2016,Colorado,8,Jefferson County,59,11000,5,"Block Group 5, Census Tract 110, Jefferson County, Colorado",65278
G08005900110006,2012-2016,Colorado,8,Jefferson County,59,11000,6,"Block Group 6, Census Tract 110, Jefferson County, Colorado",44423
G08005900111001,2012-2016,Colorado,8,Jefferson County,59,11100,1,"Block Group 1, Census Tract 111, Jefferson County, Colorado",22599
G08005900111002,2012-2016,Colorado,8,Jefferson County,59,11100,2,"Block Group 2, Census Tract 111, Jefferson County, Colorado",61490
G08005900111003,2012-2016,Colorado,8,Jefferson County,59,11100,3,"Block Group 3, Census Tract 111, Jefferson County, Colorado",111167
G08005900111004,2012-2016,Colorado,8,Jefferson County,59,11100,4,"Block Group 4, Census Tract 111, Jefferson County, Colorado",34267
G08005900111005,2012-2016,Colorado,8,Jefferson County,59,11100,5,"Block Group 5, Census Tract 111, Jefferson County, Colorado",86339
G08005900112021,2012-2016,Colorado,8,Jefferson County,59,11202,1,"Block Group 1, Census Tract 112.02, Jefferson County, Colorado",62734
G08005900112022,2012-2016,Colorado,8,Jefferson County,59,11202,2,"Block Group 2, Census Tract 112.02, Jefferson County, Colorado",71726
G08005900112023,2012-2016,Colorado,8,Jefferson County,59,11202,3,"Block Group 3, Census Tract 112.02, Jefferson County, Colorado",64167
G08005900112024,2012-2016,Colorado,8,Jefferson County,59,11202,4,"Block Group 4, Census Tract 112.02, Jefferson County, Colorado",75347
G08005900113001,2012-2016,Colorado,8,Jefferson County,59,11300,1,"Block Group 1, Census Tract 113, Jefferson County, Colorado",60729
G08005900113002,2012-2016,Colorado,8,Jefferson County,59,11300,2,"Block Group 2, Census Tract 113, Jefferson County, Colorado",38333
G08005900113003,2012-2016,Colorado,8,Jefferson County,59,11300,3,"Block Group 3, Census Tract 113, Jefferson County, Colorado",46136
G08005900113004,2012-2016,Colorado,8,Jefferson County,59,11300,4,"Block Group 4, Census Tract 113, Jefferson County, Colorado",59271
G08005900114011,2012-2016,Colorado,8,Jefferson County,59,11401,1,"Block Group 1, Census Tract 114.01, Jefferson County, Colorado",36842
G08005900114012,2012-2016,Colorado,8,Jefferson County,59,11401,2,"Block Group 2, Census Tract 114.01, Jefferson County, Colorado",36810
G08005900114021,2012-2016,Colorado,8,Jefferson County,59,11402,1,"Block Group 1, Census Tract 114.02, Jefferson County, Colorado",40833
G08005900114022,2012-2016,Colorado,8,Jefferson County,59,11402,2,"Block Group 2, Census Tract 114.02, Jefferson County, Colorado",32800
G08005900114023,2012-2016,Colorado,8,Jefferson County,59,11402,3,"Block Group 3, Census Tract 114.02, Jefferson County, Colorado",32000
G08005900115501,2012-2016,Colorado,8,Jefferson County,59,11550,1,"Block Group 1, Census Tract 115.50, Jefferson County, Colorado",39412
G08005900115502,2012-2016,Colorado,8,Jefferson County,59,11550,2,"Block Group 2, Census Tract 115.50, Jefferson County, Colorado",24564
G08005900115503,2012-2016,Colorado,8,Jefferson County,59,11550,3,"Block Group 3, Census Tract 115.50, Jefferson County, Colorado",31389
G08005900115504,2012-2016,Colorado,8,Jefferson County,59,11550,4,"Block Group 4, Census Tract 115.50, Jefferson County, Colorado",20987
G08005900115505,2012-2016,Colorado,8,Jefferson County,59,11550,5,"Block Group 5, Census Tract 115.50, Jefferson County, Colorado",38947
